date,n_contracts,near_rate,near_contract,far_rate,far_contract,terminal_rate,terminal_contract,terminal_maturity,peak_rate,peak_contract,peak_maturity,curve_slope_bp,mid_mean_rate,z6_rate,m7_rate,near_rate_chg,far_rate_chg,terminal_rate_chg,peak_rate_chg,mid_mean_chg,z6_m7_spread,curve_move_bp,curve_move_5d_vol,curve_move_20d_vol,curve_move_5d_sum,curve_move_20d_sum
2022-05-05,32,0.512500,SR3_H22,3.375000,SR3_Z29,0.512500,SR3_H22,2022-03-01,3.335000,SR3_M23,2023-06-01,286.250000,3.013421,2.970000,3.035000,0.002500,0.195000,0.002500,0.140000,0.127368,-0.065000,9.875000,5.283672,4.362369,15.125000,44.000000
2022-05-06,32,0.507500,SR3_H22,3.495000,SR3_Z29,0.507500,SR3_H22,2022-03-01,3.305000,SR3_M23,2023-06-01,298.750000,3.054737,3.050000,3.120000,-0.005000,0.120000,-0.005000,-0.030000,0.041316,-0.070000,5.750000,5.154943,4.249923,20.500000,42.000000
2022-05-09,32,0.507500,SR3_H22,3.475000,SR3_Z29,0.507500,SR3_H22,2022-03-01,3.160000,SR3_M23,2023-06-01,296.750000,2.979737,3.000000,3.070000,0.000000,-0.020000,0.000000,-0.145000,-0.075000,-0.070000,-1.000000,5.270051,4.235870,12.500000,35.750000
2022-05-10,32,0.510000,SR3_H22,3.375000,SR3_Z29,0.510000,SR3_H22,2022-03-01,3.120000,SR3_M23,2023-06-01,286.500000,2.896316,2.880000,2.960000,0.002500,-0.100000,0.002500,-0.040000,-0.083421,-0.080000,-4.875000,5.771292,4.315912,10.750000,24.125000
2022-05-11,32,0.510000,SR3_H22,3.250000,SR3_Z29,0.510000,SR3_H22,2022-03-01,3.105000,SR3_M23,2023-06-01,274.000000,2.821579,2.785000,2.855000,0.000000,-0.125000,0.000000,-0.015000,-0.074737,-0.070000,-6.250000,6.927414,4.621816,3.500000,18.000000
2022-05-12,32,0.507500,SR3_H22,3.160000,SR3_Z29,0.507500,SR3_H22,2022-03-01,2.945000,SR3_M23,2023-06-01,265.250000,2.726316,2.720000,2.785000,-0.002500,-0.090000,-0.002500,-0.160000,-0.095263,-0.065000,-4.625000,4.849774,4.717771,-11.000000,16.125000
2022-05-13,32,0.510000,SR3_H22,3.260000,SR3_Z29,0.510000,SR3_H22,2022-03-01,3.030000,SR3_M23,2023-06-01,275.000000,2.834474,2.845000,2.905000,0.002500,0.100000,0.002500,0.085000,0.108158,-0.060000,5.125000,4.595004,4.614386,-11.625000,14.375000
2022-05-16,32,0.510000,SR3_H22,3.210000,SR3_Z29,0.510000,SR3_H22,2022-03-01,2.990000,SR3_M23,2023-06-01,270.000000,2.740526,2.755000,2.830000,0.000000,-0.050000,0.000000,-0.040000,-0.093948,-0.075000,-2.500000,4.535451,4.538627,-13.125000,6.625000
2022-05-17,32,0.512500,SR3_H22,3.285000,SR3_Z29,0.512500,SR3_H22,2022-03-01,3.165000,SR3_M23,2023-06-01,277.250000,2.857895,2.835000,2.905000,0.002500,0.075000,0.002500,0.175000,0.117369,-0.070000,3.875000,5.102848,4.598072,-4.375000,8.750000
2022-05-18,32,0.510000,SR3_H22,3.150000,SR3_Z29,0.510000,SR3_H22,2022-03-01,3.120000,SR3_M23,2023-06-01,264.000000,2.777895,2.730000,2.790000,-0.002500,-0.135000,-0.002500,-0.045000,-0.080000,-0.060000,-6.875000,5.272274,4.746411,-5.000000,6.625000
2022-05-19,32,0.507500,SR3_H22,3.110000,SR3_Z29,0.507500,SR3_H22,2022-03-01,3.070000,SR3_M23,2023-06-01,260.250000,2.732895,2.705000,2.765000,-0.002500,-0.040000,-0.002500,-0.050000,-0.045000,-0.060000,-2.125000,4.951326,4.728914,-2.500000,1.375000
2022-05-20,32,0.507500,SR3_H22,2.985000,SR3_Z29,0.507500,SR3_H22,2022-03-01,3.020000,SR3_M23,2023-06-01,247.750000,2.660789,2.640000,2.690000,0.000000,-0.125000,0.000000,-0.050000,-0.072106,-0.050000,-6.250000,4.289704,4.923072,-13.875000,-3.125000
2022-05-23,32,0.510000,SR3_H22,3.045000,SR3_Z29,0.510000,SR3_H22,2022-03-01,3.060000,SR3_M23,2023-06-01,253.500000,2.731316,2.710000,2.755000,0.002500,0.060000,0.002500,0.040000,0.070527,-0.045000,3.125000,5.050062,4.863871,-8.250000,4.500000
2022-05-24,32,0.507500,SR3_H22,3.040000,SR3_Z29,0.507500,SR3_H22,2022-03-01,2.895000,SR3_H23,2023-03-01,253.250000,2.624737,2.620000,2.690000,-0.002500,-0.005000,-0.002500,-0.165000,-0.106579,-0.070000,-0.375000,4.168333,4.855799,-12.500000,5.250000
2022-05-25,32,0.507500,SR3_H22,3.055000,SR3_Z29,0.507500,SR3_H22,2022-03-01,2.880000,SR3_H23,2023-03-01,254.750000,2.605526,2.600000,2.680000,0.000000,0.015000,0.000000,-0.015000,-0.019211,-0.080000,0.750000,3.510475,4.793169,-4.875000,2.375000
2022-05-26,32,0.507500,SR3_H22,3.110000,SR3_Z29,0.507500,SR3_H22,2022-03-01,2.885000,SR3_M23,2023-06-01,260.250000,2.623421,2.610000,2.700000,0.000000,0.055000,0.000000,0.005000,0.017895,-0.090000,2.750000,3.778020,4.768191,0.000000,1.625000
2022-05-27,32,0.507500,SR3_H22,3.090000,SR3_Z29,0.507500,SR3_H22,2022-03-01,2.910000,SR3_M23,2023-06-01,258.250000,2.632105,2.600000,2.685000,0.000000,-0.020000,0.000000,0.025000,0.008684,-0.085000,-1.000000,1.838393,4.773643,5.250000,0.250000
2022-05-31,31,1.562500,SR3_M22,3.195000,SR3_Z29,1.562500,SR3_M22,2022-06-01,2.980000,SR3_M23,2023-06-01,163.250000,2.693889,2.690000,2.775000,1.055000,0.105000,1.055000,0.070000,0.061784,-0.085000,58.000000,25.740350,13.796721,60.125000,51.250000
2022-06-01,31,1.575000,SR3_M22,3.230000,SR3_Z29,1.575000,SR3_M22,2022-06-01,3.155000,SR3_M23,2023-06-01,165.500000,2.800278,2.770000,2.840000,0.012500,0.035000,0.012500,0.175000,0.106389,-0.070000,2.375000,25.436748,13.732052,62.875000,56.750000
2022-06-02,31,1.572500,SR3_M22,3.185000,SR3_Z29,1.572500,SR3_M22,2022-06-01,3.140000,SR3_M23,2023-06-01,161.250000,2.760556,2.725000,2.800000,-0.002500,-0.045000,-0.002500,-0.015000,-0.039722,-0.075000,-2.375000,25.835205,13.776486,59.750000,53.375000
2022-06-03,31,1.570000,SR3_M22,3.235000,SR3_Z29,1.570000,SR3_M22,2022-06-01,3.185000,SR3_M23,2023-06-01,166.500000,2.811667,2.775000,2.850000,-0.002500,0.050000,-0.002500,0.045000,0.051111,-0.075000,2.375000,25.869112,13.671683,59.375000,45.875000
2022-06-06,31,1.582500,SR3_M22,3.340000,SR3_Z29,1.582500,SR3_M22,2022-06-01,3.260000,SR3_M23,2023-06-01,175.750000,2.919722,2.880000,2.955000,0.012500,0.105000,0.012500,0.075000,0.108055,-0.075000,5.875000,25.187422,13.673375,66.250000,46.000000
2022-06-07,31,1.580000,SR3_M22,3.240000,SR3_Z29,1.580000,SR3_M22,2022-06-01,3.235000,SR3_M23,2023-06-01,166.000000,2.847222,2.790000,2.860000,-0.002500,-0.100000,-0.002500,-0.025000,-0.072500,-0.070000,-5.125000,4.351724,13.756630,3.125000,41.875000
2022-06-08,31,1.580000,SR3_M22,3.290000,SR3_Z29,1.580000,SR3_M22,2022-06-01,3.270000,SR3_M23,2023-06-01,171.000000,2.889167,2.835000,2.910000,0.000000,0.050000,0.000000,0.035000,0.041945,-0.075000,2.500000,4.364631,13.658493,3.250000,49.250000
2022-06-09,31,1.582500,SR3_M22,3.290000,SR3_Z29,1.582500,SR3_M22,2022-06-01,3.355000,SR3_M23,2023-06-01,170.750000,2.911667,2.840000,2.910000,0.002500,0.000000,0.002500,0.085000,0.022500,-0.070000,0.125000,4.064327,13.518133,5.750000,55.625000
2022-06-10,31,1.637500,SR3_M22,3.340000,SR3_Z29,1.637500,SR3_M22,2022-06-01,3.630000,SR3_M23,2023-06-01,170.250000,3.042500,2.925000,2.990000,0.055000,0.050000,0.055000,0.275000,0.130833,-0.065000,5.250000,4.464618,13.413318,8.625000,65.500000
2022-06-13,31,1.682500,SR3_M22,3.545000,SR3_Z29,1.682500,SR3_M22,2022-06-01,3.925000,SR3_M23,2023-06-01,186.250000,3.265000,3.150000,3.210000,0.045000,0.205000,0.045000,0.295000,0.222500,-0.060000,12.500000,6.515966,13.567344,15.250000,72.875000
2022-06-14,31,1.905000,SR3_M22,3.615000,SR3_Z29,1.905000,SR3_M22,2022-06-01,4.010000,SR3_H23,2023-03-01,171.000000,3.354722,3.270000,3.315000,0.222500,0.070000,0.222500,0.085000,0.089722,-0.045000,14.625000,6.304141,13.698948,35.000000,90.000000
2022-06-15,31,1.895000,SR3_M22,3.555000,SR3_Z29,1.895000,SR3_M22,2022-06-01,3.850000,SR3_H23,2023-03-01,166.000000,3.243333,3.205000,3.255000,-0.010000,-0.060000,-0.010000,-0.160000,-0.111389,-0.050000,-3.500000,7.774457,13.815423,29.000000,82.625000
2022-06-16,31,1.892500,SR3_M22,3.470000,SR3_Z29,1.892500,SR3_M22,2022-06-01,3.775000,SR3_H23,2023-03-01,157.750000,3.121667,3.045000,3.115000,-0.002500,-0.085000,-0.002500,-0.075000,-0.121666,-0.070000,-4.375000,8.789820,13.721590,24.500000,85.125000
2022-06-17,31,1.897500,SR3_M22,3.390000,SR3_Z29,1.897500,SR3_M22,2022-06-01,3.730000,SR3_H23,2023-03-01,149.250000,3.076944,2.985000,3.045000,0.005000,-0.080000,0.005000,-0.045000,-0.044723,-0.060000,-3.750000,9.585715,13.766103,15.500000,83.500000
2022-06-21,31,1.912500,SR3_M22,3.490000,SR3_Z29,1.912500,SR3_M22,2022-06-01,3.745000,SR3_H23,2023-03-01,157.750000,3.122778,3.070000,3.140000,0.015000,0.100000,0.015000,0.015000,0.045834,-0.070000,5.750000,8.323067,13.547589,8.750000,95.500000
2022-06-22,31,1.877500,SR3_M22,3.360000,SR3_Z29,1.877500,SR3_M22,2022-06-01,3.550000,SR3_H23,2023-03-01,148.250000,2.966389,2.950000,3.015000,-0.035000,-0.130000,-0.035000,-0.195000,-0.156389,-0.065000,-8.250000,5.164180,13.855770,-14.125000,84.125000
2022-06-23,31,1.887500,SR3_M22,3.260000,SR3_Z29,1.887500,SR3_M22,2022-06-01,3.480000,SR3_H23,2023-03-01,137.250000,2.861111,2.855000,2.915000,0.010000,-0.100000,0.010000,-0.070000,-0.105278,-0.060000,-4.500000,5.215961,13.957878,-15.125000,80.000000
2022-06-24,31,1.882500,SR3_M22,3.355000,SR3_Z29,1.882500,SR3_M22,2022-06-01,3.475000,SR3_H23,2023-03-01,147.250000,2.938056,2.940000,3.010000,-0.005000,0.095000,-0.005000,-0.005000,0.076945,-0.070000,4.500000,6.080193,13.937094,-6.250000,83.750000
2022-06-27,31,1.905000,SR3_M22,3.410000,SR3_Z29,1.905000,SR3_M22,2022-06-01,3.535000,SR3_H23,2023-03-01,150.500000,3.009444,3.005000,3.070000,0.022500,0.055000,0.022500,0.060000,0.071388,-0.065000,3.875000,6.250250,13.933257,1.375000,84.875000
2022-06-28,31,1.897500,SR3_M22,3.425000,SR3_Z29,1.897500,SR3_M22,2022-06-01,3.555000,SR3_H23,2023-03-01,152.750000,3.021667,3.030000,3.090000,-0.007500,0.015000,-0.007500,0.020000,0.012223,-0.060000,0.375000,5.489052,13.909393,-4.000000,86.250000
2022-06-29,31,1.890000,SR3_M22,3.325000,SR3_Z29,1.890000,SR3_M22,2022-06-01,3.560000,SR3_H23,2023-03-01,143.500000,2.900833,2.940000,3.000000,-0.007500,-0.100000,-0.007500,0.005000,-0.120834,-0.060000,-5.375000,4.590581,6.011540,-1.125000,22.875000
2022-06-30,31,1.877500,SR3_M22,3.210000,SR3_Z29,1.877500,SR3_M22,2022-06-01,3.370000,SR3_H23,2023-03-01,133.250000,2.735556,2.800000,2.870000,-0.012500,-0.115000,-0.012500,-0.190000,-0.165277,-0.070000,-6.375000,5.077832,6.231588,-3.000000,14.125000
2022-07-01,31,1.885000,SR3_M22,3.180000,SR3_Z29,1.885000,SR3_M22,2022-06-01,3.315000,SR3_Z22,2022-12-01,129.500000,2.636667,2.750000,2.830000,0.007500,-0.030000,0.007500,-0.055000,-0.098889,-0.080000,-1.125000,4.215300,6.205271,-8.625000,15.375000
2022-07-05,31,1.887500,SR3_M22,3.105000,SR3_Z29,1.887500,SR3_M22,2022-06-01,3.225000,SR3_Z22,2022-12-01,121.750000,2.550000,2.650000,2.740000,0.002500,-0.075000,0.002500,-0.090000,-0.086667,-0.090000,-3.625000,2.831740,6.268246,-16.125000,9.375000
2022-07-06,31,1.907500,SR3_M22,3.190000,SR3_Z29,1.907500,SR3_M22,2022-06-01,3.325000,SR3_H23,2023-03-01,128.250000,2.682222,2.745000,2.825000,0.020000,0.085000,0.020000,0.100000,0.132222,-0.080000,5.250000,4.641861,6.241376,-11.250000,8.750000
2022-07-07,31,1.920000,SR3_M22,3.305000,SR3_Z29,1.920000,SR3_M22,2022-06-01,3.435000,SR3_H23,2023-03-01,138.500000,2.785278,2.865000,2.945000,0.012500,0.115000,0.012500,0.110000,0.103056,-0.080000,6.375000,5.549775,6.231670,0.500000,20.250000
2022-07-08,31,1.937500,SR3_M22,3.390000,SR3_Z29,1.937500,SR3_M22,2022-06-01,3.550000,SR3_H23,2023-03-01,145.250000,2.871667,2.945000,3.025000,0.017500,0.085000,0.017500,0.115000,0.086389,-0.080000,5.125000,4.474232,6.292000,12.000000,22.875000
2022-07-11,31,1.937500,SR3_M22,3.260000,SR3_Z29,1.937500,SR3_M22,2022-06-01,3.440000,SR3_H23,2023-03-01,132.250000,2.749444,2.795000,2.875000,0.000000,-0.130000,0.000000,-0.110000,-0.122223,-0.080000,-6.500000,5.938881,6.518761,6.625000,16.250000
2022-07-12,31,1.935000,SR3_M22,3.205000,SR3_Z29,1.935000,SR3_M22,2022-06-01,3.390000,SR3_Z22,2022-12-01,127.000000,2.705556,2.745000,2.825000,-0.002500,-0.055000,-0.002500,-0.050000,-0.043888,-0.080000,-2.875000,5.790213,6.480725,7.375000,8.125000
2022-07-13,31,2.030000,SR3_M22,3.085000,SR3_Z29,2.030000,SR3_M22,2022-06-01,3.610000,SR3_Z22,2022-12-01,105.500000,2.637222,2.645000,2.720000,0.095000,-0.120000,0.095000,0.220000,-0.068334,-0.075000,-1.250000,5.450487,5.826561,0.875000,-5.625000
2022-07-14,31,1.987500,SR3_M22,3.115000,SR3_Z29,1.987500,SR3_M22,2022-06-01,3.550000,SR3_Z22,2022-12-01,112.750000,2.687222,2.700000,2.765000,-0.042500,0.030000,-0.042500,-0.060000,0.050000,-0.065000,-0.625000,4.219930,4.652793,-6.125000,-20.875000
2022-07-15,31,1.967500,SR3_M22,3.050000,SR3_Z29,1.967500,SR3_M22,2022-06-01,3.490000,SR3_Z22,2022-12-01,108.250000,2.661389,2.640000,2.700000,-0.020000,-0.065000,-0.020000,-0.060000,-0.025833,-0.060000,-4.250000,2.370720,4.676593,-15.500000,-21.625000
2022-07-18,31,1.967500,SR3_M22,3.075000,SR3_Z29,1.967500,SR3_M22,2022-06-01,3.485000,SR3_Z22,2022-12-01,110.750000,2.688611,2.660000,2.725000,0.000000,0.025000,0.000000,-0.005000,0.027222,-0.065000,1.250000,2.111353,4.637058,-7.750000,-16.000000
2022-07-19,31,1.975000,SR3_M22,3.115000,SR3_Z29,1.975000,SR3_M22,2022-06-01,3.540000,SR3_Z22,2022-12-01,114.000000,2.753611,2.705000,2.765000,0.007500,0.040000,0.007500,0.055000,0.065000,-0.060000,2.375000,2.547977,4.634232,-2.500000,-9.875000
2022-07-20,31,1.975000,SR3_M22,3.150000,SR3_Z29,1.975000,SR3_M22,2022-06-01,3.550000,SR3_Z22,2022-12-01,117.500000,2.787222,2.760000,2.810000,0.000000,0.035000,0.000000,0.010000,0.033611,-0.050000,1.750000,2.677160,4.432512,0.500000,-13.875000
2022-07-21,31,1.965000,SR3_M22,3.040000,SR3_Z29,1.965000,SR3_M22,2022-06-01,3.405000,SR3_Z22,2022-12-01,107.500000,2.625833,2.625000,2.690000,-0.010000,-0.110000,-0.010000,-0.145000,-0.161389,-0.065000,-6.000000,3.859242,4.255661,-4.875000,-11.625000
2022-07-22,31,1.957500,SR3_M22,2.935000,SR3_Z29,1.957500,SR3_M22,2022-06-01,3.315000,SR3_Z22,2022-12-01,97.750000,2.491667,2.505000,2.575000,-0.007500,-0.105000,-0.007500,-0.090000,-0.134166,-0.070000,-5.625000,4.186101,4.317174,-6.250000,-12.750000
2022-07-25,35,1.452500,SR3_K22,3.005000,SR3_Z29,1.452500,SR3_K22,2022-05-01,3.375000,SR3_Z22,2022-12-01,155.250000,2.602619,2.535000,2.615000,-0.505000,0.070000,-0.505000,0.060000,0.110952,-0.080000,-21.750000,9.724888,6.236617,-29.250000,-39.000000
2022-07-26,35,1.450000,SR3_K22,2.970000,SR3_Z29,1.450000,SR3_K22,2022-05-01,3.350000,SR3_Z22,2022-12-01,152.000000,2.592381,2.495000,2.575000,-0.002500,-0.035000,-0.002500,-0.025000,-0.010238,-0.080000,-1.875000,8.983753,6.084641,-33.500000,-44.750000
2022-07-27,35,1.445000,SR3_K22,2.925000,SR3_Z29,1.445000,SR3_K22,2022-05-01,3.270000,SR3_Z22,2022-12-01,148.000000,2.519048,2.420000,2.510000,-0.005000,-0.045000,-0.005000,-0.080000,-0.073333,-0.090000,-2.500000,8.146414,6.053554,-37.750000,-47.625000
2022-07-28,35,1.445000,SR3_K22,2.880000,SR3_Z29,1.445000,SR3_K22,2022-05-01,3.220000,SR3_Z22,2022-12-01,143.500000,2.440000,2.350000,2.450000,0.000000,-0.045000,0.000000,-0.050000,-0.079048,-0.100000,-2.250000,8.490160,6.012405,-34.000000,-44.500000
2022-07-29,35,1.447500,SR3_K22,2.840000,SR3_Z29,1.447500,SR3_K22,2022-05-01,3.255000,SR3_Z22,2022-12-01,139.250000,2.419048,2.310000,2.400000,0.002500,-0.040000,0.002500,0.035000,-0.020952,-0.090000,-1.875000,8.780572,5.932598,-30.250000,-40.000000
2022-08-01,34,1.940000,SR3_M22,2.770000,SR3_Z29,1.940000,SR3_M22,2022-06-01,3.260000,SR3_Z22,2022-12-01,83.000000,2.390000,2.260000,2.340000,0.492500,-0.070000,0.492500,0.005000,-0.029048,-0.080000,21.125000,10.401097,7.873893,12.625000,-17.750000
2022-08-02,34,1.942500,SR3_M22,2.800000,SR3_Z29,1.942500,SR3_M22,2022-06-01,3.380000,SR3_Z22,2022-12-01,85.750000,2.578095,2.405000,2.460000,0.002500,0.030000,0.002500,0.120000,0.188095,-0.055000,1.625000,10.145581,7.865335,16.125000,-12.500000
2022-08-03,34,1.945000,SR3_M22,2.780000,SR3_Z29,1.945000,SR3_M22,2022-06-01,3.420000,SR3_H23,2023-03-01,83.500000,2.594524,2.390000,2.450000,0.002500,-0.020000,0.002500,0.040000,0.016429,-0.060000,-0.875000,9.940290,7.742831,17.750000,-18.625000
2022-08-04,34,1.942500,SR3_M22,2.710000,SR3_Z29,1.942500,SR3_M22,2022-06-01,3.375000,SR3_Z22,2022-12-01,76.750000,2.486905,2.290000,2.360000,-0.002500,-0.070000,-0.002500,-0.045000,-0.107619,-0.070000,-3.625000,10.157510,7.567077,16.375000,-28.625000
2022-08-05,34,1.955000,SR3_M22,2.840000,SR3_Z29,1.955000,SR3_M22,2022-06-01,3.610000,SR3_H23,2023-03-01,88.500000,2.680238,2.455000,2.510000,0.012500,0.130000,0.012500,0.235000,0.193333,-0.055000,7.125000,9.808160,7.670783,25.375000,-26.625000
2022-08-08,34,1.952500,SR3_M22,2.750000,SR3_Z29,1.952500,SR3_M22,2022-06-01,3.590000,SR3_H23,2023-03-01,79.750000,2.598333,2.360000,2.420000,-0.002500,-0.090000,-0.002500,-0.020000,-0.081905,-0.060000,-4.625000,4.708370,7.615546,-0.375000,-24.750000
2022-08-09,34,1.957500,SR3_M22,2.740000,SR3_Z29,1.957500,SR3_M22,2022-06-01,3.655000,SR3_H23,2023-03-01,78.250000,2.658333,2.390000,2.430000,0.005000,-0.010000,0.005000,0.065000,0.060000,-0.040000,-0.250000,4.612822,7.608456,-2.250000,-22.125000
2022-08-10,34,1.950000,SR3_M22,2.780000,SR3_Z29,1.950000,SR3_M22,2022-06-01,3.575000,SR3_H23,2023-03-01,83.000000,2.618333,2.370000,2.430000,-0.007500,0.040000,-0.007500,-0.080000,-0.040000,-0.060000,1.625000,4.690083,7.632718,0.250000,-19.250000
2022-08-11,34,1.945000,SR3_M22,2.955000,SR3_Z29,1.945000,SR3_M22,2022-06-01,3.615000,SR3_H23,2023-03-01,101.000000,2.710952,2.495000,2.575000,-0.005000,0.175000,-0.005000,0.040000,0.092619,-0.080000,8.500000,5.396324,7.921228,12.375000,-10.125000
2022-08-12,35,1.945000,SR3_M22,2.900000,SR3_Z29,1.945000,SR3_M22,2022-06-01,3.645000,SR3_H23,2023-03-01,95.500000,2.701905,2.445000,2.515000,0.000000,-0.055000,0.000000,0.030000,-0.009047,-0.070000,-2.750000,5.065971,7.890959,2.500000,-8.625000
2022-08-15,35,1.942500,SR3_M22,2.815000,SR3_Z29,1.942500,SR3_M22,2022-06-01,3.595000,SR3_H23,2023-03-01,87.250000,2.619524,2.355000,2.425000,-0.002500,-0.085000,-0.002500,-0.050000,-0.082381,-0.070000,-4.375000,5.003592,7.928038,2.750000,-14.250000
2022-08-16,35,1.945000,SR3_M22,2.790000,SR3_Z29,1.945000,SR3_M22,2022-06-01,3.630000,SR3_H23,2023-03-01,84.500000,2.653333,2.360000,2.420000,0.002500,-0.025000,0.002500,0.035000,0.033809,-0.060000,-1.125000,5.053619,7.894858,1.875000,-17.750000
2022-08-17,35,1.942500,SR3_M22,2.865000,SR3_Z29,1.942500,SR3_M22,2022-06-01,3.675000,SR3_H23,2023-03-01,92.250000,2.752381,2.445000,2.500000,-0.002500,0.075000,-0.002500,0.045000,0.099048,-0.055000,3.625000,5.252529,7.938836,3.875000,-15.875000
2022-08-18,35,1.942500,SR3_M22,2.855000,SR3_Z29,1.942500,SR3_M22,2022-06-01,3.625000,SR3_H23,2023-03-01,91.250000,2.734524,2.440000,2.490000,0.000000,-0.010000,0.000000,-0.050000,-0.017857,-0.050000,-0.500000,3.004424,7.843690,-5.125000,-10.375000
2022-08-19,35,1.942500,SR3_M22,2.980000,SR3_Z29,1.942500,SR3_M22,2022-06-01,3.650000,SR3_H23,2023-03-01,103.750000,2.833333,2.570000,2.625000,0.000000,0.125000,0.000000,0.025000,0.098809,-0.055000,6.250000,4.179003,7.886155,3.875000,1.500000
2022-08-22,35,1.945000,SR3_M22,2.995000,SR3_Z29,1.945000,SR3_M22,2022-06-01,3.765000,SR3_H23,2023-03-01,105.000000,2.905714,2.610000,2.655000,0.002500,0.015000,0.002500,0.115000,0.072381,-0.045000,0.875000,3.075356,5.983980,9.125000,24.125000
2022-08-23,35,1.942500,SR3_M22,3.010000,SR3_Z29,1.942500,SR3_M22,2022-06-01,3.730000,SR3_H23,2023-03-01,106.750000,2.912619,2.650000,2.695000,-0.002500,0.015000,-0.002500,-0.035000,0.006905,-0.045000,0.625000,2.736615,5.942193,10.875000,26.625000
2022-08-24,35,1.945000,SR3_M22,3.090000,SR3_Z29,1.945000,SR3_M22,2022-06-01,3.770000,SR3_H23,2023-03-01,114.500000,2.966190,2.705000,2.760000,0.002500,0.080000,0.002500,0.040000,0.053571,-0.055000,4.125000,2.810972,5.901898,11.375000,33.250000
2022-08-25,35,1.945000,SR3_M22,3.000000,SR3_Z29,1.945000,SR3_M22,2022-06-01,3.770000,SR3_H23,2023-03-01,105.500000,2.915238,2.625000,2.675000,0.000000,-0.090000,0.000000,0.000000,-0.050952,-0.050000,-4.500000,4.080633,6.001014,7.375000,31.000000
2022-08-26,35,1.942500,SR3_M22,3.015000,SR3_Z29,1.942500,SR3_M22,2022-06-01,3.765000,SR3_H23,2023-03-01,107.250000,2.954524,2.665000,2.705000,-0.002500,0.015000,-0.002500,-0.005000,0.039286,-0.040000,0.625000,3.090307,5.951752,1.750000,33.500000
2022-08-29,35,1.942500,SR3_M22,3.125000,SR3_Z29,1.942500,SR3_M22,2022-06-01,3.815000,SR3_H23,2023-03-01,118.250000,3.039286,2.780000,2.820000,0.000000,0.110000,0.000000,0.050000,0.084762,-0.040000,5.500000,3.878426,3.954776,6.375000,17.875000
2022-08-30,35,1.940000,SR3_M22,3.055000,SR3_Z29,1.940000,SR3_M22,2022-06-01,3.860000,SR3_H23,2023-03-01,111.500000,3.045000,2.765000,2.795000,-0.002500,-0.070000,-0.002500,0.045000,0.005714,-0.030000,-3.625000,4.476152,4.076060,2.125000,12.625000
2022-08-31,34,2.422500,SR3_N22,3.095000,SR3_Z29,2.422500,SR3_N22,2022-07-01,3.870000,SR3_H23,2023-03-01,67.250000,3.054524,2.805000,2.840000,0.482500,0.040000,0.482500,0.010000,0.009524,-0.035000,26.125000,12.551332,6.984508,24.125000,39.625000
2022-09-01,34,2.430000,SR3_N22,3.275000,SR3_Z29,2.430000,SR3_N22,2022-07-01,3.930000,SR3_H23,2023-03-01,84.500000,3.184048,2.975000,3.015000,0.007500,0.180000,0.007500,0.060000,0.129524,-0.040000,9.375000,11.460666,7.040003,38.000000,52.625000
2022-09-02,34,2.410000,SR3_N22,3.240000,SR3_Z29,2.410000,SR3_N22,2022-07-01,3.785000,SR3_H23,2023-03-01,83.000000,3.082619,2.890000,2.950000,-0.020000,-0.035000,-0.020000,-0.145000,-0.101429,-0.060000,-2.750000,12.057998,7.054522,34.625000,42.750000
2022-09-06,34,2.430000,SR3_N22,3.410000,SR3_Z29,2.430000,SR3_N22,2022-07-01,3.915000,SR3_H23,2023-03-01,98.000000,3.231667,3.065000,3.125000,0.020000,0.170000,0.020000,0.130000,0.149048,-0.060000,9.500000,12.072502,7.048922,38.625000,56.875000
2022-09-07,34,2.432500,SR3_N22,3.280000,SR3_Z29,2.432500,SR3_N22,2022-07-01,3.865000,SR3_H23,2023-03-01,84.750000,3.137619,2.970000,3.030000,0.002500,-0.130000,0.002500,-0.050000,-0.094048,-0.060000,-6.375000,12.761821,7.318315,35.875000,50.750000
2022-09-08,34,2.440000,SR3_N22,3.320000,SR3_Z29,2.440000,SR3_N22,2022-07-01,3.880000,SR3_H23,2023-03-01,88.000000,3.167857,3.000000,3.055000,0.007500,0.040000,0.007500,0.015000,0.030238,-0.055000,2.375000,7.116552,7.315314,12.125000,51.500000
2022-09-09,34,2.442500,SR3_N22,3.325000,SR3_Z29,2.442500,SR3_N22,2022-07-01,3.965000,SR3_H23,2023-03-01,88.250000,3.213095,3.030000,3.080000,0.002500,0.005000,0.002500,0.085000,0.045238,-0.050000,0.375000,5.964085,7.193550,3.125000,43.375000
2022-09-12,34,2.445000,SR3_N22,3.385000,SR3_Z29,2.445000,SR3_N22,2022-07-01,3.970000,SR3_H23,2023-03-01,94.000000,3.232381,3.065000,3.125000,0.002500,0.060000,0.002500,0.005000,0.019286,-0.060000,3.125000,5.706082,7.101485,9.000000,49.250000
2022-09-13,34,2.475000,SR3_N22,3.360000,SR3_Z29,2.475000,SR3_N22,2022-07-01,4.265000,SR3_H23,2023-03-01,88.500000,3.335952,3.105000,3.150000,0.030000,-0.025000,0.030000,0.295000,0.103571,-0.045000,0.250000,3.749583,6.940593,-0.250000,53.875000
2022-09-14,34,2.465000,SR3_N22,3.330000,SR3_Z29,2.465000,SR3_N22,2022-07-01,4.325000,SR3_H23,2023-03-01,86.500000,3.342381,3.075000,3.120000,-0.010000,-0.030000,-0.010000,0.060000,0.006429,-0.045000,-2.000000,2.012849,6.968633,4.125000,53.000000
